Unique Identifier,episode_ref,track_name,date,date_text,decade,castaway_ref,std_name,std_artist,std_artist_id
19788,2474,Sinfonia Concertante in E flat major by Wolfgang Amadeus Mozart,6/15/1964,"June 15,1964",60,2063,paul tortelier,wolfgang amadeus mozart,A5418
19780,2473,"Piano Sonata No. 14 in C sharp minor, Op.27/2 'Moonlight' by Ludwig van Beethoven",6/22/1964,"June 22,1964",60,1530,kenneth connor,ludwig van beethoven,A3004
19769,2472,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,6/29/1964,"June 29,1964",60,1016,glen byam shaw,ludwig van beethoven,A3004
19767,2472,Cosi fan tutte Overture by Wolfgang Amadeus Mozart,6/29/1964,"June 29,1964",60,1016,glen byam shaw,wolfgang amadeus mozart,A5418
19773,2472,Andrò ramingo e solo (from Idomeneo) by Wolfgang Amadeus Mozart,6/29/1964,"June 29,1964",60,1016,glen byam shaw,wolfgang amadeus mozart,A5418
19764,2471,The Dream of Gerontius - Praise to the Holiest by Edward Elgar,7/6/1964,"July 6,1964",60,711,dorian williams,edward elgar,A1326
19763,2471,O soave fanciulla (from La Bohème) by Giacomo Puccini,7/6/1964,"July 6,1964",60,711,dorian williams,giacomo puccini,A1790
19761,2471,Romeo and Juliet Fantasy Overture by Peter Ilyich Tchaikovsky,7/6/1964,"July 6,1964",60,711,dorian williams,pyotr ilyich tchaikovsky,A3932
19755,2470,Prelude and Fugue No 1 by Johann Sebastian Bach/Loussier,7/13/1964,"July 13,1964",60,2846,vanessa redgrave,johann sebastian bach,A2427
19757,2470,Concerto for Flute & Harp in C Major by Wolfgang Amadeus Mozart,7/13/1964,"July 13,1964",60,2846,vanessa redgrave,wolfgang amadeus mozart,A5418
19749,2469,Goldberg variations - Variations Nos. 13 -15 by Johann Sebastian Bach,7/20/1964,"July 20,1964",60,636,david wynne,johann sebastian bach,A2427
19744,2469,Violin Concerto in D major by Ludwig van Beethoven,7/20/1964,"July 20,1964",60,636,david wynne,ludwig van beethoven,A3004
19743,2469,Clarinet Concerto in A major by Wolfgang Amadeus Mozart,7/20/1964,"July 20,1964",60,636,david wynne,wolfgang amadeus mozart,A5418
19750,2469,Symphony No. 41 in C major 'Jupiter' by Wolfgang Amadeus Mozart,7/20/1964,"July 20,1964",60,636,david wynne,wolfgang amadeus mozart,A5418
19709,2464,Fugue in D minor by Johann Sebastian Bach,8/24/1964,"August 24,1964",60,464,cilla black,johann sebastian bach,A2427
19693,2462,"Piano Sonata No. 8 in C minor, Op. 13 'Pathétique' by Ludwig van Beethoven",9/7/1964,"September 7,1964",60,2708,stratford johns,ludwig van beethoven,A3004
19671,2460,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,9/21/1964,"September 21,1964",60,2307,robbie brightwell,ludwig van beethoven,A3004
19668,2459,Symphony No. 5 in C minor by Ludwig van Beethoven,9/28/1964,"September 28,1964",60,694,dirk bogarde,ludwig van beethoven,A3004
19648,2457,Venite inginocchiatevi (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,10/12/1964,"October 12,1964",60,1433,jon pertwee,wolfgang amadeus mozart,A5418
19653,2457,Der Hölle Rache (from The Magic Flute) by Wolfgang Amadeus Mozart,10/12/1964,"October 12,1964",60,1433,jon pertwee,wolfgang amadeus mozart,A5418
19642,2456,"Jesu, Joy of Mans Desiring from Cantata BWV 147 by Johann Sebastian Bach",10/19/1964,"October 19,1964",60,2259,reverend w awdry,johann sebastian bach,A2427
19636,2455,Di Provenza il mar (from La traviata) by Giuseppe Verdi,10/26/1964,"October 26,1964",60,2913,william douglas home,giuseppe verdi,A1815
19606,2451,Falstaff - Interlude No. 1 by Edward Elgar,11/23/1964,"November 23,1964",60,910,frank phillips,edward elgar,A1326
19600,2451,In questa Reggia (from Turandot) by Giacomo Puccini,11/23/1964,"November 23,1964",60,910,frank phillips,giacomo puccini,A1790
19592,2450,Brandenburg Concerto No. 5 In D Major by Johann Sebastian Bach,11/30/1964,"November 30,1964",60,343,brian epstein,johann sebastian bach,A2427
19589,2449,Violin Concerto in B Minor by Edward Elgar,12/7/1964,"December 7,1964",60,978,george malcolm,edward elgar,A1326
19585,2449,Non ti fidar (from Don Giovanni) by Wolfgang Amadeus Mozart,12/7/1964,"December 7,1964",60,978,george malcolm,wolfgang amadeus mozart,A5418
19581,2448,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod"" by Edward Elgar",12/21/1964,"December 21,1964",60,1569,lavinia young,edward elgar,A1326
19568,2447,Serenade No. 13 in G major 'Eine kleine Nachtmusik' by Wolfgang Amadeus Mozart,12/26/1964,"December 26,1964",60,1195,jack de manio,wolfgang amadeus mozart,A5418
19562,2446,E Lucevan Le Stelle (from Tosca) by Giacomo Puccini,12/28/1964,"December 28,1964",60,1360,john clements,giacomo puccini,A1790
19566,2446,Violin Concerto in D major by Ludwig van Beethoven,12/28/1964,"December 28,1964",60,1360,john clements,ludwig van beethoven,A3004
19559,2446,Don Giovanni Overture by Wolfgang Amadeus Mozart,12/28/1964,"December 28,1964",60,1360,john clements,wolfgang amadeus mozart,A5418
19553,2445,"Piano Sonata No. 23 in F minor, Op. 57 'Appassionata' by Ludwig van Beethoven",1/4/1965,"January 4,1965",60,1767,marlene dietrich,ludwig van beethoven,A3004
19554,2445,Symphony No. 3 in E flat major 'Eroica' by Ludwig van Beethoven,1/4/1965,"January 4,1965",60,1767,marlene dietrich,ludwig van beethoven,A3004
19545,2444,Concerto for Two Violins in D minor by Johann Sebastian Bach,1/11/1965,"January 11,1965",60,638,dawn addams,johann sebastian bach,A2427
19547,2444,"String Quartet No. 16 in F major, Op. 135 by Ludwig van Beethoven",1/11/1965,"January 11,1965",60,638,dawn addams,ludwig van beethoven,A3004
19550,2444,Faint echo of my youth (Lensky's aria) (from Eugene Onegin) by Peter Ilyich Tchaikovsky,1/11/1965,"January 11,1965",60,638,dawn addams,pyotr ilyich tchaikovsky,A3932
19543,2444,Serenade No 1 in D major by Wolfgang Amadeus Mozart,1/11/1965,"January 11,1965",60,638,dawn addams,wolfgang amadeus mozart,A5418
19536,2443,Nutcracker Suite - Dance of the Mirlitons by Peter Ilyich Tchaikovsky,1/18/1965,"January 18,1965",60,905,frank ifield,pyotr ilyich tchaikovsky,A3932
19534,2442,E Lucevan Le Stelle (from Tosca) by Giacomo Puccini,2/1/1965,"February 1,1965",60,2529,sir basil spence,giacomo puccini,A1790
19529,2442,Brandenburg Concerto No. 3 in G major by Johann Sebastian Bach,2/1/1965,"February 1,1965",60,2529,sir basil spence,johann sebastian bach,A2427
19533,2442,Partita for Solo Violin No. 2 in D minor by Johann Sebastian Bach,2/1/1965,"February 1,1965",60,2529,sir basil spence,johann sebastian bach,A2427
19530,2442,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,2/1/1965,"February 1,1965",60,2529,sir basil spence,ludwig van beethoven,A3004
19524,2441,The Dream of Gerontius - And I hold in veneration by Edward Elgar,2/8/1965,"February 8,1965",60,2004,owen brannigan,edward elgar,A1326
19525,2441,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,2/8/1965,"February 8,1965",60,2004,owen brannigan,ludwig van beethoven,A3004
19519,2441,Overture & Notte e giorno (from Don Giovanni) by Wolfgang Amadeus Mozart,2/8/1965,"February 8,1965",60,2004,owen brannigan,wolfgang amadeus mozart,A5418
19504,2439,"The Starlight Express - O children, open you arms by Edward Elgar",2/22/1965,"February 22,1965",60,2619,sir paul dukes,edward elgar,A1326
22834,2855,Dies irae (from Requiem Mass) by Giuseppe Verdi,3/1/1965,"March 1,1965",60,191,arthur fiedler,giuseppe verdi,A1815
22828,2855,"Well-tempered Clavier, Book 1 - Prelude & Fugue in C sharp major by Johann Sebastian Bach",3/1/1965,"March 1,1965",60,191,arthur fiedler,johann sebastian bach,A2427
22830,2855,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,3/1/1965,"March 1,1965",60,191,arthur fiedler,ludwig van beethoven,A3004
19499,2438,Symphony No. 3 in E flat major 'Eroica' by Ludwig van Beethoven,3/8/1965,"March 8,1965",60,688,dick richards,ludwig van beethoven,A3004
22822,2854,"Well-tempered Clavier, Book 2 - Prelude & Fugue in D minor by Johann Sebastian Bach",3/15/1965,"March 15,1965",60,2632,sir richard woolley,johann sebastian bach,A2427
22823,2854,Harpsichord Concerto No. 1 in D minor by Johann Sebastian Bach,3/15/1965,"March 15,1965",60,2632,sir richard woolley,johann sebastian bach,A2427
22824,2854,Fantasia and Fugue In G minor by Johann Sebastian Bach,3/15/1965,"March 15,1965",60,2632,sir richard woolley,johann sebastian bach,A2427
22826,2854,Goldberg variations - Variation No. 30 by Johann Sebastian Bach,3/15/1965,"March 15,1965",60,2632,sir richard woolley,johann sebastian bach,A2427
22827,2854,33 Variations on a Waltz by Diabelli by Ludwig van Beethoven,3/15/1965,"March 15,1965",60,2632,sir richard woolley,ludwig van beethoven,A3004
19491,2437,Partita for Solo Violin No. 3 in E major - 3rd movement by Johann Sebastian Bach,3/22/1965,"March 22,1965",60,275,bert weedon,johann sebastian bach,A2427
19485,2436,Tosca Act 3 by Giacomo Puccini,3/29/1965,"March 29,1965",60,94,anatole de grunwald,giacomo puccini,A1790
19472,2435,The Dream of Gerontius - Praise to the Holiest by Edward Elgar,4/5/1965,"April 5,1965",60,965,george baker,edward elgar,A1326
19471,2435,Prelude and Fugue in C Major by Johann Sebastian Bach,4/5/1965,"April 5,1965",60,965,george baker,johann sebastian bach,A2427
19464,2434,"Piano Sonata No. 14 in C sharp minor, Op.27/2 'Moonlight' by Ludwig van Beethoven",4/10/1965,"April 10,1965",60,756,dr w e shewell cooper,ludwig van beethoven,A3004
19462,2433,Perchè tarda la luna? (from Turandot) by Giacomo Puccini,4/12/1965,"April 12,1965",60,545,dame margot fonteyn,giacomo puccini,A1790
19459,2433,Dies irae (from Requiem Mass) by Giuseppe Verdi,4/12/1965,"April 12,1965",60,545,dame margot fonteyn,giuseppe verdi,A1815
19457,2433,Passacaglia and Fugue in C Minor by Johann Sebastian Bach,4/12/1965,"April 12,1965",60,545,dame margot fonteyn,johann sebastian bach,A2427
19456,2433,Sinfonia Concertante in E flat major by Wolfgang Amadeus Mozart,4/12/1965,"April 12,1965",60,545,dame margot fonteyn,wolfgang amadeus mozart,A5418
19448,2432,Romeo and Juliet Fantasy Overture by Peter Ilyich Tchaikovsky,4/19/1965,"April 19,1965",60,25,al read,pyotr ilyich tchaikovsky,A3932
19435,2430,"Ah, fors' è lui (from La traviata) by Giuseppe Verdi",5/3/1965,"May 3,1965",60,2481,sheila hancock,giuseppe verdi,A1815
19426,2429,Romeo and Juliet Fantasy Overture by Peter Ilyich Tchaikovsky,5/10/1965,"May 10,1965",60,1086,hayley mills,pyotr ilyich tchaikovsky,A3932
19420,2428,Cello Concerto in E Minor by Edward Elgar,5/17/1965,"May 17,1965",60,1478,julian herbage,edward elgar,A1326
19419,2428,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,5/17/1965,"May 17,1965",60,1478,julian herbage,ludwig van beethoven,A3004
22815,2853,"Piano Trio No. 2 in E-flat major, Op. 100, D. 929 by Franz Schubert",5/31/1965,"May 31,1965",60,1449,joseph szigeti,franz schubert,A1618
22817,2853,Suite for Solo Cello No. 5 in C minor by Johann Sebastian Bach,5/31/1965,"May 31,1965",60,1449,joseph szigeti,johann sebastian bach,A2427
22818,2853,Symphony No. 4 In B Flat Major by Ludwig van Beethoven,5/31/1965,"May 31,1965",60,1449,joseph szigeti,ludwig van beethoven,A3004
22812,2853,String Quintet No. 4 in G minor by Wolfgang Amadeus Mozart,5/31/1965,"May 31,1965",60,1449,joseph szigeti,wolfgang amadeus mozart,A5418
19404,2426,Symphony No. 36 in C major 'Linz' - rehearsal by Wolfgang Amadeus Mozart,6/5/1965,"June 5,1965",60,1813,maurice denham,wolfgang amadeus mozart,A5418
19398,2425,Romeo and Juliet Fantasy Overture by Peter Ilyich Tchaikovsky,6/7/1965,"June 7,1965",60,1137,hugh lloyd,pyotr ilyich tchaikovsky,A3932
19383,2424,Brandenburg Concerto No. 4 In G Major by Johann Sebastian Bach,6/14/1965,"June 14,1965",60,1071,harold pinter,johann sebastian bach,A2427
19384,2424,Orchestral Suite No. 3 in D major by Johann Sebastian Bach,6/14/1965,"June 14,1965",60,1071,harold pinter,johann sebastian bach,A2427
19389,2424,Brandenburg Concerto No. 6 in B flat major by Johann Sebastian Bach,6/14/1965,"June 14,1965",60,1071,harold pinter,johann sebastian bach,A2427
19390,2424,"String Quartet No. 15 in A minor, Op. 132 by Ludwig van Beethoven",6/14/1965,"June 14,1965",60,1071,harold pinter,ludwig van beethoven,A3004
19380,2423,Harpsichord Concerto No. 1 in D minor by Johann Sebastian Bach,6/21/1965,"June 21,1965",60,1011,ginette spanier,johann sebastian bach,A2427
19381,2423,Brandenburg Concerto No. 1 in F Major by Johann Sebastian Bach,6/21/1965,"June 21,1965",60,1011,ginette spanier,johann sebastian bach,A2427
19366,2421,St Matthew Passion - Wir setzen uns mit Tränen nieder by Johann Sebastian Bach,7/5/1965,"July 5,1965",60,1800,mary stocks,johann sebastian bach,A2427
19355,2420,Symphony No. 8 in B minor 'Unfinished' by Franz Schubert,7/12/1965,"July 12,1965",60,2599,sir lewis casson,franz schubert,A1618
19351,2420,"Toccata and Fugue in D Minor, BWV 565 by Johann Sebastian Bach",7/12/1965,"July 12,1965",60,2599,sir lewis casson,johann sebastian bach,A2427
19353,2420,Ave verum corpus by Wolfgang Amadeus Mozart,7/12/1965,"July 12,1965",60,2599,sir lewis casson,wolfgang amadeus mozart,A5418
19345,2419,"Piano Sonata No. 29 in B flat major, Op. 106 'Hammerklavier by Ludwig van Beethoven",7/19/1965,"July 19,1965",60,2662,sir william walton,ludwig van beethoven,A3004
19344,2419,Piano Concerto No. 19 in F major by Wolfgang Amadeus Mozart,7/19/1965,"July 19,1965",60,2662,sir william walton,wolfgang amadeus mozart,A5418
19320,2416,Symphony No. 5 in C minor by Ludwig van Beethoven,8/9/1965,"August 9,1965",60,1075,harry corbett,ludwig van beethoven,A3004
22811,2852,Mass in B minor  - Gloria in excelsis by Johann Sebastian Bach,8/16/1965,"August 16,1965",60,1704,macdonald hastings,johann sebastian bach,A2427
19313,2415,"Violin Sonata No. 9 in A major, Op. 47 'Kreutzer' by Ludwig van Beethoven",8/23/1965,"August 23,1965",60,2917,william hartnell,ludwig van beethoven,A3004
19302,2413,Dies irae (from Requiem Mass) by Giuseppe Verdi,9/6/1965,"September 6,1965",60,2213,rae jenkins,giuseppe verdi,A1815
19295,2413,Partita in E by Johann Sebastian Bach/Wood,9/6/1965,"September 6,1965",60,2213,rae jenkins,johann sebastian bach,A2427
19301,2413,Horn Concerto No. 4 In E flat major by Wolfgang Amadeus Mozart,9/6/1965,"September 6,1965",60,2213,rae jenkins,wolfgang amadeus mozart,A5418
19294,2412,Partita for Solo Violin No. 2 in D minor by Johann Sebastian Bach,9/13/1965,"September 13,1965",60,1153,ian hunter,johann sebastian bach,A2427
19271,2410,"An Silvia (Who is Sylvia?), D891 by Franz Schubert",9/27/1965,"September 27,1965",60,2255,reverend david sheppard,franz schubert,A1618
19274,2410,"St Matthew Passion - Mache dich, mein Herze by Johann Sebastian Bach",9/27/1965,"September 27,1965",60,2255,reverend david sheppard,johann sebastian bach,A2427
19272,2410,Piano Concerto No. 20 in D minor by Wolfgang Amadeus Mozart,9/27/1965,"September 27,1965",60,2255,reverend david sheppard,wolfgang amadeus mozart,A5418
19256,2408,"Impromptu in G flat major, D899 No. 3 by Franz Schubert",10/11/1965,"October 11,1965",60,17,adele leigh,franz schubert,A1618
19258,2408,Nessun dorma by Giacomo Puccini,10/11/1965,"October 11,1965",60,17,adele leigh,giacomo puccini,A1790
19257,2408,"Ach, ich fühl's (from The Magic Flute) by Wolfgang Amadeus Mozart",10/11/1965,"October 11,1965",60,17,adele leigh,wolfgang amadeus mozart,A5418
19252,2407,Prelude No 6 by Johann Sebastian Bach/Loussier,10/18/1965,"October 18,1965",60,1917,nadia nerina,johann sebastian bach,A2427
19239,2406,English Suite No. 1 in A major by Johann Sebastian Bach,10/25/1965,"October 25,1965",60,2624,sir peter hall,johann sebastian bach,A2427
19246,2406,St Matthew Passion - Und von der sechsten Stunde by Johann Sebastian Bach,10/25/1965,"October 25,1965",60,2624,sir peter hall,johann sebastian bach,A2427
19245,2406,Bei Männern (from The Magic Flute) by Wolfgang Amadeus Mozart,10/25/1965,"October 25,1965",60,2624,sir peter hall,wolfgang amadeus mozart,A5418
19236,2405,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,11/1/1965,"November 1,1965",60,2584,sir john rothenstein,ludwig van beethoven,A3004
19238,2405,Swan Lake by Peter Ilyich Tchaikovsky,11/1/1965,"November 1,1965",60,2584,sir john rothenstein,pyotr ilyich tchaikovsky,A3932
19224,2404,Un bel di vedremo (One fine day) (from Madama Butterfly) by Giacomo Puccini,11/8/1965,"November 8,1965",60,509,constance shacklock,giacomo puccini,A1790
19219,2403,"Piano Sonata No. 21 in B flat major, D960 by Franz Schubert",11/15/1965,"November 15,1965",60,2635,sir robert mayer,franz schubert,A1618
19221,2403,"An die Musik (To Music), D547 by Franz Schubert",11/15/1965,"November 15,1965",60,2635,sir robert mayer,franz schubert,A1618
19215,2403,Sonata In F Major by Ludwig van Beethoven,11/15/1965,"November 15,1965",60,2635,sir robert mayer,ludwig van beethoven,A3004
19218,2403,Sinfonia Concertante in E flat major by Wolfgang Amadeus Mozart,11/15/1965,"November 15,1965",60,2635,sir robert mayer,wolfgang amadeus mozart,A5418
19222,2403,Di scrivermi ogni giorno (from Cosi fan tutte) by Wolfgang Amadeus Mozart,11/15/1965,"November 15,1965",60,2635,sir robert mayer,wolfgang amadeus mozart,A5418
19211,2402,Chorale Prelude: Wir glauben all'an einen Gott by Johann Sebastian Bach,11/22/1965,"November 22,1965",60,1121,hildegarde,johann sebastian bach,A2427
19214,2402,Piano Concerto No. 3 in C minor by Ludwig van Beethoven,11/22/1965,"November 22,1965",60,1121,hildegarde,ludwig van beethoven,A3004
19207,2402,Piano Concerto No. 1 in B flat minor by Peter Ilyich Tchaikovsky,11/22/1965,"November 22,1965",60,1121,hildegarde,pyotr ilyich tchaikovsky,A3932
19203,2401,Piano Concerto No. 1 in B flat minor by Peter Ilyich Tchaikovsky,11/29/1965,"November 29,1965",60,1665,lord robens,pyotr ilyich tchaikovsky,A3932
19193,2400,Celeste Aida (from Aida) by Giuseppe Verdi,12/6/1965,"December 6,1965",60,1376,john hanson,giuseppe verdi,A1815
19180,2398,Io vengo a domandar (from Don Carlos) by Giuseppe Verdi,12/20/1965,"December 20,1965",60,2660,sir william coldstream,giuseppe verdi,A1815
19178,2398,Clarinet Quintet in A major by Wolfgang Amadeus Mozart,12/20/1965,"December 20,1965",60,2660,sir william coldstream,wolfgang amadeus mozart,A5418
19181,2398,Là ci darem la mano (from Don Giovanni) by Wolfgang Amadeus Mozart,12/20/1965,"December 20,1965",60,2660,sir william coldstream,wolfgang amadeus mozart,A5418
19170,2397,String Quintet in C major by Franz Schubert,12/25/1965,"December 25,1965",60,770,earl of harewood,franz schubert,A1618
19169,2397,Ella giammai m'amò (from Don Carlos) by Giuseppe Verdi,12/25/1965,"December 25,1965",60,770,earl of harewood,giuseppe verdi,A1815
19168,2397,Serenade No. 10 in B flat major for 13 Wind Instruments by Wolfgang Amadeus Mozart,12/25/1965,"December 25,1965",60,770,earl of harewood,wolfgang amadeus mozart,A5418
19161,2396,Fugue in D minor by Johann Sebastian Bach,12/27/1965,"December 27,1965",60,1850,michael flanders,johann sebastian bach,A2427
