Id,Label,date_text
A5418,wolfgang amadeus mozart,"August 11,1995"
A1618,franz schubert,"August 18,1995"
A2427,johann sebastian bach,"August 18,1995"
A3004,ludwig van beethoven,"August 25,1995"
A3932,pyotr ilyich tchaikovsky,"August 25,1995"
A1790,giacomo puccini,"September 1,1995"
A2427,johann sebastian bach,"September 8,1995"
A3004,ludwig van beethoven,"September 8,1995"
A5418,wolfgang amadeus mozart,"September 8,1995"
A2427,johann sebastian bach,"September 15,1995"
A3004,ludwig van beethoven,"September 15,1995"
A5418,wolfgang amadeus mozart,"September 15,1995"
A3004,ludwig van beethoven,"September 22,1995"
A5418,wolfgang amadeus mozart,"September 22,1995"
A2427,johann sebastian bach,"September 29,1995"
A1790,giacomo puccini,"October 13,1995"
A5418,wolfgang amadeus mozart,"October 13,1995"
A1618,franz schubert,"November 10,1995"
A2427,johann sebastian bach,"November 10,1995"
A5418,wolfgang amadeus mozart,"November 10,1995"
A2427,johann sebastian bach,"November 17,1995"
A3004,ludwig van beethoven,"November 17,1995"
A5418,wolfgang amadeus mozart,"November 17,1995"
A1326,edward elgar,"November 26,1995"
A1815,giuseppe verdi,"November 26,1995"
A2427,johann sebastian bach,"November 26,1995"
A3932,pyotr ilyich tchaikovsky,"November 26,1995"
A1326,edward elgar,"December 1,1995"
A1790,giacomo puccini,"December 8,1995"
A1326,edward elgar,"December 10,1995"
A3004,ludwig van beethoven,"December 10,1995"
A5418,wolfgang amadeus mozart,"December 10,1995"
A2427,johann sebastian bach,"December 29,1995"
A5418,wolfgang amadeus mozart,"December 29,1995"
A1618,franz schubert,"January 12,1996"
A2427,johann sebastian bach,"January 12,1996"
A5418,wolfgang amadeus mozart,"January 12,1996"
A5418,wolfgang amadeus mozart,"February 2,1996"
A1618,franz schubert,"March 1,1996"
A1815,giuseppe verdi,"March 1,1996"
A3004,ludwig van beethoven,"March 1,1996"
A5418,wolfgang amadeus mozart,"March 1,1996"
A2427,johann sebastian bach,"March 8,1996"
A1326,edward elgar,"March 10,1996"
A1815,giuseppe verdi,"March 10,1996"
A3004,ludwig van beethoven,"March 10,1996"
A1790,giacomo puccini,"March 15,1996"
A5418,wolfgang amadeus mozart,"March 15,1996"
A1815,giuseppe verdi,"March 22,1996"
A5418,wolfgang amadeus mozart,"March 22,1996"
A1618,franz schubert,"March 29,1996"
A3004,ludwig van beethoven,"March 29,1996"
A3932,pyotr ilyich tchaikovsky,"March 29,1996"
A1326,edward elgar,"April 12,1996"
A1790,giacomo puccini,"April 12,1996"
A1790,giacomo puccini,"April 19,1996"
A3932,pyotr ilyich tchaikovsky,"April 19,1996"
A1618,franz schubert,"May 3,1996"
A2427,johann sebastian bach,"May 3,1996"
A3004,ludwig van beethoven,"May 3,1996"
A5418,wolfgang amadeus mozart,"May 3,1996"
A1326,edward elgar,"May 24,1996"
A1618,franz schubert,"May 24,1996"
A3004,ludwig van beethoven,"May 24,1996"
A1815,giuseppe verdi,"June 7,1996"
A1618,franz schubert,"June 21,1996"
A1815,giuseppe verdi,"June 21,1996"
A2427,johann sebastian bach,"June 28,1996"
A5418,wolfgang amadeus mozart,"June 28,1996"
A5418,wolfgang amadeus mozart,"July 5,1996"
A3932,pyotr ilyich tchaikovsky,"July 12,1996"
A5418,wolfgang amadeus mozart,"July 12,1996"
A2427,johann sebastian bach,"July 26,1996"
A5418,wolfgang amadeus mozart,"July 26,1996"
A3932,pyotr ilyich tchaikovsky,"August 9,1996"
A1326,edward elgar,"August 16,1996"
A5418,wolfgang amadeus mozart,"August 16,1996"
A3004,ludwig van beethoven,"August 23,1996"
A5418,wolfgang amadeus mozart,"August 23,1996"
A1618,franz schubert,"August 30,1996"
A2427,johann sebastian bach,"August 30,1996"
A3004,ludwig van beethoven,"August 30,1996"
A5418,wolfgang amadeus mozart,"August 30,1996"
A3004,ludwig van beethoven,"October 11,1996"
A5418,wolfgang amadeus mozart,"October 11,1996"
A5418,wolfgang amadeus mozart,"November 1,1996"
A1326,edward elgar,"November 8,1996"
A3004,ludwig van beethoven,"November 8,1996"
A5418,wolfgang amadeus mozart,"November 8,1996"
A5418,wolfgang amadeus mozart,"December 27,1996"
A3932,pyotr ilyich tchaikovsky,"January 3,1997"
A2427,johann sebastian bach,"January 12,1997"
A3004,ludwig van beethoven,"January 12,1997"
A5418,wolfgang amadeus mozart,"January 31,1997"
A5418,wolfgang amadeus mozart,"February 9,1997"
A1618,franz schubert,"February 21,1997"
A1815,giuseppe verdi,"February 21,1997"
A2427,johann sebastian bach,"February 21,1997"
A3004,ludwig van beethoven,"February 21,1997"
A1790,giacomo puccini,"March 21,1997"
A3004,ludwig van beethoven,"March 21,1997"
A5418,wolfgang amadeus mozart,"April 6,1997"
A1326,edward elgar,"May 9,1997"
A3004,ludwig van beethoven,"May 9,1997"
A1815,giuseppe verdi,"May 23,1997"
A5418,wolfgang amadeus mozart,"May 30,1997"
A2427,johann sebastian bach,"June 6,1997"
A5418,wolfgang amadeus mozart,"June 6,1997"
A1815,giuseppe verdi,"July 11,1997"
A1815,giuseppe verdi,"July 18,1997"
A5418,wolfgang amadeus mozart,"July 18,1997"
A3004,ludwig van beethoven,"July 25,1997"
A1618,franz schubert,"August 1,1997"
A1618,franz schubert,"August 8,1997"
A1815,giuseppe verdi,"August 8,1997"
A2427,johann sebastian bach,"August 8,1997"
A5418,wolfgang amadeus mozart,"August 8,1997"
A1618,franz schubert,"September 12,1997"
A2427,johann sebastian bach,"September 12,1997"
A3004,ludwig van beethoven,"September 12,1997"
A5418,wolfgang amadeus mozart,"September 12,1997"
A2427,johann sebastian bach,"September 19,1997"
A1326,edward elgar,"September 26,1997"
A1815,giuseppe verdi,"September 26,1997"
A5418,wolfgang amadeus mozart,"September 26,1997"
A3004,ludwig van beethoven,"September 28,1997"
A1326,edward elgar,"October 10,1997"
A5418,wolfgang amadeus mozart,"October 17,1997"
A5418,wolfgang amadeus mozart,"November 7,1997"
A1790,giacomo puccini,"November 14,1997"
A2427,johann sebastian bach,"November 14,1997"
A1618,franz schubert,"November 21,1997"
A1815,giuseppe verdi,"November 21,1997"
A2427,johann sebastian bach,"November 21,1997"
A3004,ludwig van beethoven,"November 21,1997"
A5418,wolfgang amadeus mozart,"November 21,1997"
A3004,ludwig van beethoven,"November 28,1997"
A5418,wolfgang amadeus mozart,"December 5,1997"
A1815,giuseppe verdi,"December 12,1997"
A3004,ludwig van beethoven,"December 19,1997"
A1790,giacomo puccini,"December 26,1997"
A3932,pyotr ilyich tchaikovsky,"January 16,1998"
A1815,giuseppe verdi,"January 23,1998"
A2427,johann sebastian bach,"January 23,1998"
A5418,wolfgang amadeus mozart,"January 23,1998"
A1790,giacomo puccini,"January 30,1998"
A2427,johann sebastian bach,"January 30,1998"
A5418,wolfgang amadeus mozart,"February 6,1998"
A1618,franz schubert,"February 13,1998"
A2427,johann sebastian bach,"February 13,1998"
A3004,ludwig van beethoven,"February 13,1998"
A5418,wolfgang amadeus mozart,"February 13,1998"
A1326,edward elgar,"February 20,1998"
A2427,johann sebastian bach,"March 6,1998"
A5418,wolfgang amadeus mozart,"March 6,1998"
A2427,johann sebastian bach,"March 27,1998"
A3004,ludwig van beethoven,"March 27,1998"
A5418,wolfgang amadeus mozart,"April 17,1998"
A5418,wolfgang amadeus mozart,"April 24,1998"
A1618,franz schubert,"May 1,1998"
A2427,johann sebastian bach,"May 8,1998"
A2427,johann sebastian bach,"May 22,1998"
A5418,wolfgang amadeus mozart,"May 22,1998"
A2427,johann sebastian bach,"June 5,1998"
A1618,franz schubert,"June 12,1998"
A1618,franz schubert,"July 10,1998"
A2427,johann sebastian bach,"July 10,1998"
A3004,ludwig van beethoven,"July 10,1998"
A5418,wolfgang amadeus mozart,"July 10,1998"
A5418,wolfgang amadeus mozart,"July 17,1998"
A2427,johann sebastian bach,"July 24,1998"
A5418,wolfgang amadeus mozart,"July 24,1998"
A3004,ludwig van beethoven,"August 7,1998"
A5418,wolfgang amadeus mozart,"August 21,1998"
A1815,giuseppe verdi,"August 28,1998"
A1790,giacomo puccini,"September 4,1998"
A2427,johann sebastian bach,"September 4,1998"
A1618,franz schubert,"November 6,1998"
A2427,johann sebastian bach,"November 6,1998"
A3004,ludwig van beethoven,"November 8,1998"
A5418,wolfgang amadeus mozart,"November 13,1998"
A1326,edward elgar,"December 11,1998"
A1618,franz schubert,"December 11,1998"
A5418,wolfgang amadeus mozart,"December 11,1998"
A1618,franz schubert,"December 27,1998"
A2427,johann sebastian bach,"December 27,1998"
A5418,wolfgang amadeus mozart,"December 27,1998"
A2427,johann sebastian bach,"January 8,1999"
A3004,ludwig van beethoven,"January 8,1999"
A1326,edward elgar,"January 15,1999"
A1618,franz schubert,"January 15,1999"
A1326,edward elgar,"January 22,1999"
A2427,johann sebastian bach,"January 29,1999"
A3004,ludwig van beethoven,"January 29,1999"
A1618,franz schubert,"February 12,1999"
A2427,johann sebastian bach,"February 12,1999"
A3004,ludwig van beethoven,"February 12,1999"
A5418,wolfgang amadeus mozart,"February 12,1999"
A2427,johann sebastian bach,"February 19,1999"
A1618,franz schubert,"March 12,1999"
A5418,wolfgang amadeus mozart,"March 12,1999"
A2427,johann sebastian bach,"March 19,1999"
A1815,giuseppe verdi,"April 2,1999"
A2427,johann sebastian bach,"April 2,1999"
A3004,ludwig van beethoven,"April 2,1999"
A1790,giacomo puccini,"April 9,1999"
A2427,johann sebastian bach,"April 16,1999"
A3004,ludwig van beethoven,"April 16,1999"
A5418,wolfgang amadeus mozart,"April 16,1999"
A1790,giacomo puccini,"April 23,1999"
A2427,johann sebastian bach,"April 23,1999"
A3004,ludwig van beethoven,"April 23,1999"
A5418,wolfgang amadeus mozart,"April 23,1999"
A3004,ludwig van beethoven,"May 7,1999"
A3004,ludwig van beethoven,"May 14,1999"
A1790,giacomo puccini,"May 21,1999"
A1815,giuseppe verdi,"June 4,1999"
A3004,ludwig van beethoven,"June 4,1999"
A5418,wolfgang amadeus mozart,"June 11,1999"
A3004,ludwig van beethoven,"June 18,1999"
A2427,johann sebastian bach,"June 25,1999"
A5418,wolfgang amadeus mozart,"June 25,1999"
A2427,johann sebastian bach,"July 2,1999"
A1815,giuseppe verdi,"July 9,1999"
A3004,ludwig van beethoven,"July 9,1999"
A5418,wolfgang amadeus mozart,"July 16,1999"
A1790,giacomo puccini,"July 23,1999"
A5418,wolfgang amadeus mozart,"August 6,1999"
A1326,edward elgar,"August 13,1999"
A1618,franz schubert,"August 13,1999"
A3004,ludwig van beethoven,"August 13,1999"
A3932,pyotr ilyich tchaikovsky,"August 13,1999"
A1326,edward elgar,"August 20,1999"
A2427,johann sebastian bach,"August 20,1999"
A3004,ludwig van beethoven,"August 20,1999"
A5418,wolfgang amadeus mozart,"August 20,1999"
A2427,johann sebastian bach,"August 27,1999"
A2427,johann sebastian bach,"November 5,1999"
A3004,ludwig van beethoven,"November 5,1999"
A5418,wolfgang amadeus mozart,"November 5,1999"
A1815,giuseppe verdi,"November 12,1999"
A2427,johann sebastian bach,"November 12,1999"
A5418,wolfgang amadeus mozart,"November 12,1999"
A1815,giuseppe verdi,"December 10,1999"
A3004,ludwig van beethoven,"December 10,1999"
A5418,wolfgang amadeus mozart,"December 10,1999"
A1790,giacomo puccini,"December 17,1999"
A2427,johann sebastian bach,"December 17,1999"
A2427,johann sebastian bach,"December 26,1999"
A5418,wolfgang amadeus mozart,"January 7,2000"
A1790,giacomo puccini,"January 14,2000"
A2427,johann sebastian bach,"January 14,2000"
A3004,ludwig van beethoven,"January 14,2000"
A1618,franz schubert,"January 21,2000"
A2427,johann sebastian bach,"January 21,2000"
A5418,wolfgang amadeus mozart,"January 21,2000"
A1618,franz schubert,"February 11,2000"
A3932,pyotr ilyich tchaikovsky,"February 11,2000"
A5418,wolfgang amadeus mozart,"February 11,2000"
A1790,giacomo puccini,"February 18,2000"
A2427,johann sebastian bach,"February 18,2000"
A3004,ludwig van beethoven,"February 25,2000"
A3932,pyotr ilyich tchaikovsky,"February 25,2000"
A1326,edward elgar,"March 3,2000"
A3932,pyotr ilyich tchaikovsky,"March 3,2000"
A2427,johann sebastian bach,"March 10,2000"
A3004,ludwig van beethoven,"March 10,2000"
A1618,franz schubert,"March 24,2000"
A3004,ludwig van beethoven,"March 24,2000"
A5418,wolfgang amadeus mozart,"March 24,2000"
A3004,ludwig van beethoven,"March 26,2000"
A5418,wolfgang amadeus mozart,"March 26,2000"
A2427,johann sebastian bach,"April 7,2000"
A3004,ludwig van beethoven,"April 7,2000"
A5418,wolfgang amadeus mozart,"April 7,2000"
A1618,franz schubert,"April 14,2000"
A2427,johann sebastian bach,"April 14,2000"
A5418,wolfgang amadeus mozart,"April 14,2000"
A1618,franz schubert,"April 21,2000"
A3004,ludwig van beethoven,"April 21,2000"
A5418,wolfgang amadeus mozart,"April 21,2000"
A5418,wolfgang amadeus mozart,"May 5,2000"
A3932,pyotr ilyich tchaikovsky,"May 19,2000"
A1815,giuseppe verdi,"May 26,2000"
A5418,wolfgang amadeus mozart,"May 26,2000"
A2427,johann sebastian bach,"June 9,2000"
A3004,ludwig van beethoven,"June 9,2000"
A2427,johann sebastian bach,"June 23,2000"
A5418,wolfgang amadeus mozart,"June 23,2000"
A1618,franz schubert,"June 30,2000"
A3004,ludwig van beethoven,"June 30,2000"
A5418,wolfgang amadeus mozart,"July 7,2000"
A1326,edward elgar,"July 14,2000"
A1790,giacomo puccini,"July 21,2000"
A3004,ludwig van beethoven,"July 21,2000"
A5418,wolfgang amadeus mozart,"July 21,2000"
A1618,franz schubert,"July 28,2000"
A2427,johann sebastian bach,"July 28,2000"
A3004,ludwig van beethoven,"July 28,2000"
A5418,wolfgang amadeus mozart,"July 28,2000"
A1790,giacomo puccini,"August 4,2000"
A1815,giuseppe verdi,"August 4,2000"
A5418,wolfgang amadeus mozart,"August 4,2000"
A2427,johann sebastian bach,"August 25,2000"
A3004,ludwig van beethoven,"August 25,2000"
A5418,wolfgang amadeus mozart,"August 25,2000"
A1618,franz schubert,"September 1,2000"
A1815,giuseppe verdi,"September 1,2000"
A3004,ludwig van beethoven,"September 1,2000"
A5418,wolfgang amadeus mozart,"September 1,2000"
A1815,giuseppe verdi,"September 3,2000"
A3004,ludwig van beethoven,"November 10,2000"
A3932,pyotr ilyich tchaikovsky,"November 10,2000"
A5418,wolfgang amadeus mozart,"November 10,2000"
A1790,giacomo puccini,"November 17,2000"
A1815,giuseppe verdi,"November 17,2000"
A1790,giacomo puccini,"November 24,2000"
A1790,giacomo puccini,"December 1,2000"
A3004,ludwig van beethoven,"December 1,2000"
A1326,edward elgar,"December 8,2000"
A1618,franz schubert,"December 22,2000"
A1815,giuseppe verdi,"December 22,2000"
A5418,wolfgang amadeus mozart,"December 22,2000"
A1815,giuseppe verdi,"December 29,2000"
A5418,wolfgang amadeus mozart,"December 29,2000"
A1326,edward elgar,"January 1,2001"
A1618,franz schubert,"January 1,2001"
A2427,johann sebastian bach,"January 12,2001"
A3004,ludwig van beethoven,"January 12,2001"
A1790,giacomo puccini,"January 26,2001"
A1815,giuseppe verdi,"January 26,2001"
A1790,giacomo puccini,"February 16,2001"
A1815,giuseppe verdi,"February 16,2001"
A3004,ludwig van beethoven,"February 23,2001"
A3004,ludwig van beethoven,"March 9,2001"
A1326,edward elgar,"March 16,2001"
A2427,johann sebastian bach,"March 16,2001"
A5418,wolfgang amadeus mozart,"March 16,2001"
A1815,giuseppe verdi,"March 23,2001"
A5418,wolfgang amadeus mozart,"March 30,2001"
A3004,ludwig van beethoven,"April 6,2001"
A1618,franz schubert,"April 20,2001"
A1618,franz schubert,"May 4,2001"
A1790,giacomo puccini,"May 4,2001"
A2427,johann sebastian bach,"May 4,2001"
A2427,johann sebastian bach,"May 11,2001"
A3004,ludwig van beethoven,"May 18,2001"
A5418,wolfgang amadeus mozart,"May 18,2001"
A1618,franz schubert,"June 8,2001"
A2427,johann sebastian bach,"June 8,2001"
A2427,johann sebastian bach,"June 15,2001"
A1790,giacomo puccini,"July 1,2001"
A2427,johann sebastian bach,"July 1,2001"
A3932,pyotr ilyich tchaikovsky,"July 1,2001"
A2427,johann sebastian bach,"July 13,2001"
A1326,edward elgar,"July 27,2001"
A1790,giacomo puccini,"July 27,2001"
A5418,wolfgang amadeus mozart,"July 27,2001"
A1815,giuseppe verdi,"August 3,2001"
A2427,johann sebastian bach,"August 3,2001"
A3004,ludwig van beethoven,"August 31,2001"
A5418,wolfgang amadeus mozart,"August 31,2001"
A1618,franz schubert,"September 7,2001"
A2427,johann sebastian bach,"September 7,2001"
A3004,ludwig van beethoven,"September 7,2001"
A3932,pyotr ilyich tchaikovsky,"September 7,2001"
A1790,giacomo puccini,"September 16,2001"
A1815,giuseppe verdi,"September 16,2001"
A5418,wolfgang amadeus mozart,"September 16,2001"
A5418,wolfgang amadeus mozart,"November 30,2001"
A1326,edward elgar,"December 7,2001"
A5418,wolfgang amadeus mozart,"December 7,2001"
A1326,edward elgar,"December 14,2001"
A2427,johann sebastian bach,"December 21,2001"
A5418,wolfgang amadeus mozart,"December 21,2001"
A1790,giacomo puccini,"January 1,2002"
A1815,giuseppe verdi,"January 1,2002"
A5418,wolfgang amadeus mozart,"January 1,2002"
A5418,wolfgang amadeus mozart,"January 4,2002"
A1618,franz schubert,"January 11,2002"
A1790,giacomo puccini,"January 11,2002"
A1815,giuseppe verdi,"January 11,2002"
A5418,wolfgang amadeus mozart,"January 11,2002"
A1815,giuseppe verdi,"January 18,2002"
A1326,edward elgar,"January 25,2002"
A3004,ludwig van beethoven,"January 25,2002"
A5418,wolfgang amadeus mozart,"January 25,2002"
A5418,wolfgang amadeus mozart,"February 8,2002"
A3004,ludwig van beethoven,"February 15,2002"
A5418,wolfgang amadeus mozart,"February 15,2002"
A1618,franz schubert,"March 1,2002"
A2427,johann sebastian bach,"March 1,2002"
A3932,pyotr ilyich tchaikovsky,"March 1,2002"
A5418,wolfgang amadeus mozart,"March 1,2002"
A1618,franz schubert,"March 8,2002"
A5418,wolfgang amadeus mozart,"March 8,2002"
A1790,giacomo puccini,"March 15,2002"
A3932,pyotr ilyich tchaikovsky,"March 15,2002"
A2427,johann sebastian bach,"March 22,2002"
A3004,ludwig van beethoven,"March 22,2002"
A1618,franz schubert,"March 29,2002"
A5418,wolfgang amadeus mozart,"March 29,2002"
A2427,johann sebastian bach,"April 12,2002"
A5418,wolfgang amadeus mozart,"April 12,2002"
A2427,johann sebastian bach,"April 19,2002"
A3004,ludwig van beethoven,"April 19,2002"
A1326,edward elgar,"May 10,2002"
A1326,edward elgar,"May 17,2002"
A3004,ludwig van beethoven,"May 17,2002"
A5418,wolfgang amadeus mozart,"May 17,2002"
A3004,ludwig van beethoven,"June 14,2002"
A3932,pyotr ilyich tchaikovsky,"June 14,2002"
A1815,giuseppe verdi,"June 28,2002"
A3004,ludwig van beethoven,"July 5,2002"
A1815,giuseppe verdi,"October 4,2002"
A3932,pyotr ilyich tchaikovsky,"October 4,2002"
A2427,johann sebastian bach,"October 11,2002"
A3004,ludwig van beethoven,"October 11,2002"
A1815,giuseppe verdi,"October 25,2002"
A3004,ludwig van beethoven,"October 25,2002"
A2427,johann sebastian bach,"November 1,2002"
A5418,wolfgang amadeus mozart,"November 1,2002"
A1618,franz schubert,"November 15,2002"
A1790,giacomo puccini,"November 15,2002"
A3004,ludwig van beethoven,"November 15,2002"
A3932,pyotr ilyich tchaikovsky,"November 15,2002"
A1790,giacomo puccini,"November 29,2002"
A3932,pyotr ilyich tchaikovsky,"November 29,2002"
A5418,wolfgang amadeus mozart,"November 29,2002"
A2427,johann sebastian bach,"December 27,2002"
A5418,wolfgang amadeus mozart,"December 27,2002"
A1618,franz schubert,"January 17,2003"
A1326,edward elgar,"January 24,2003"
A2427,johann sebastian bach,"January 24,2003"
A3004,ludwig van beethoven,"January 31,2003"
A1790,giacomo puccini,"February 7,2003"
A3004,ludwig van beethoven,"February 14,2003"
A1790,giacomo puccini,"March 28,2003"
A2427,johann sebastian bach,"April 18,2003"
A3004,ludwig van beethoven,"April 18,2003"
A5418,wolfgang amadeus mozart,"April 18,2003"
A1790,giacomo puccini,"May 9,2003"
A5418,wolfgang amadeus mozart,"May 9,2003"
A2427,johann sebastian bach,"May 16,2003"
A1815,giuseppe verdi,"May 23,2003"
A3932,pyotr ilyich tchaikovsky,"May 23,2003"
A5418,wolfgang amadeus mozart,"May 23,2003"
A3004,ludwig van beethoven,"May 30,2003"
A2427,johann sebastian bach,"June 20,2003"
A1326,edward elgar,"June 27,2003"
A2427,johann sebastian bach,"July 4,2003"
A3004,ludwig van beethoven,"July 4,2003"
A5418,wolfgang amadeus mozart,"July 4,2003"
A1790,giacomo puccini,"July 11,2003"
A1326,edward elgar,"October 31,2003"
A1790,giacomo puccini,"October 31,2003"
A3932,pyotr ilyich tchaikovsky,"November 28,2003"
A1326,edward elgar,"December 12,2003"
A1618,franz schubert,"December 19,2003"
A1815,giuseppe verdi,"December 19,2003"
A2427,johann sebastian bach,"December 19,2003"
A3004,ludwig van beethoven,"December 19,2003"
A5418,wolfgang amadeus mozart,"December 19,2003"
A1815,giuseppe verdi,"January 9,2004"
A1790,giacomo puccini,"January 16,2004"
A1815,giuseppe verdi,"January 30,2004"
A3932,pyotr ilyich tchaikovsky,"January 30,2004"
A1815,giuseppe verdi,"February 6,2004"
A5418,wolfgang amadeus mozart,"February 6,2004"
A3004,ludwig van beethoven,"March 5,2004"
A5418,wolfgang amadeus mozart,"March 5,2004"
A1618,franz schubert,"March 12,2004"
A1326,edward elgar,"March 26,2004"
A1790,giacomo puccini,"March 26,2004"
A2427,johann sebastian bach,"March 26,2004"
A3004,ludwig van beethoven,"April 16,2004"
A5418,wolfgang amadeus mozart,"April 16,2004"
A1618,franz schubert,"April 30,2004"
A1790,giacomo puccini,"April 30,2004"
A3004,ludwig van beethoven,"April 30,2004"
A1326,edward elgar,"May 21,2004"
A1618,franz schubert,"May 28,2004"
A2427,johann sebastian bach,"June 11,2004"
A1790,giacomo puccini,"June 18,2004"
A5418,wolfgang amadeus mozart,"June 25,2004"
A5418,wolfgang amadeus mozart,"July 9,2004"
A1326,edward elgar,"October 1,2004"
A5418,wolfgang amadeus mozart,"October 1,2004"
A1790,giacomo puccini,"October 15,2004"
A1815,giuseppe verdi,"October 15,2004"
A2427,johann sebastian bach,"October 15,2004"
A5418,wolfgang amadeus mozart,"October 15,2004"
A1815,giuseppe verdi,"October 22,2004"
A3004,ludwig van beethoven,"October 22,2004"
A1326,edward elgar,"November 12,2004"
A3932,pyotr ilyich tchaikovsky,"November 19,2004"
A1326,edward elgar,"December 10,2004"
A1790,giacomo puccini,"December 10,2004"
A3004,ludwig van beethoven,"December 17,2004"
A5418,wolfgang amadeus mozart,"January 7,2005"
A2427,johann sebastian bach,"January 28,2005"
A5418,wolfgang amadeus mozart,"February 4,2005"
A1815,giuseppe verdi,"February 11,2005"
A5418,wolfgang amadeus mozart,"February 11,2005"
A1618,franz schubert,"February 13,2005"
A5418,wolfgang amadeus mozart,"February 13,2005"
A5418,wolfgang amadeus mozart,"February 20,2005"
A3004,ludwig van beethoven,"March 4,2005"
A2427,johann sebastian bach,"March 11,2005"
A5418,wolfgang amadeus mozart,"March 18,2005"
A1618,franz schubert,"April 1,2005"
A1618,franz schubert,"April 8,2005"
A1815,giuseppe verdi,"April 8,2005"
A2427,johann sebastian bach,"April 8,2005"
A3004,ludwig van beethoven,"April 8,2005"
A1618,franz schubert,"May 6,2005"
A2427,johann sebastian bach,"May 6,2005"
A5418,wolfgang amadeus mozart,"May 6,2005"
A5418,wolfgang amadeus mozart,"June 24,2005"
A2427,johann sebastian bach,"July 1,2005"
A3004,ludwig van beethoven,"July 1,2005"
A3004,ludwig van beethoven,"July 8,2005"
A5418,wolfgang amadeus mozart,"July 15,2005"
A1790,giacomo puccini,"September 30,2005"
A2427,johann sebastian bach,"October 7,2005"
A3932,pyotr ilyich tchaikovsky,"October 14,2005"
A3004,ludwig van beethoven,"October 21,2005"
A2427,johann sebastian bach,"November 4,2005"
A3004,ludwig van beethoven,"November 4,2005"
A1815,giuseppe verdi,"November 18,2005"
A3004,ludwig van beethoven,"November 18,2005"
A1618,franz schubert,"November 25,2005"
A5418,wolfgang amadeus mozart,"December 9,2005"
A2427,johann sebastian bach,"December 16,2005"
A5418,wolfgang amadeus mozart,"December 16,2005"
A3004,ludwig van beethoven,"December 23,2005"
A2427,johann sebastian bach,"December 30,2005"
A5418,wolfgang amadeus mozart,"December 30,2005"
A2427,johann sebastian bach,"January 13,2006"
A1618,franz schubert,"February 17,2006"
A2427,johann sebastian bach,"February 17,2006"
A3004,ludwig van beethoven,"February 17,2006"
A5418,wolfgang amadeus mozart,"February 17,2006"
A2427,johann sebastian bach,"February 24,2006"
A1815,giuseppe verdi,"March 10,2006"
A1326,edward elgar,"May 12,2006"
A1618,franz schubert,"May 12,2006"
A2427,johann sebastian bach,"May 12,2006"
A5418,wolfgang amadeus mozart,"May 19,2006"
A1326,edward elgar,"May 26,2006"
A2427,johann sebastian bach,"June 9,2006"
A1326,edward elgar,"June 30,2006"
A1326,edward elgar,"July 7,2006"
A1790,giacomo puccini,"July 7,2006"
A1815,giuseppe verdi,"July 7,2006"
A5418,wolfgang amadeus mozart,"July 7,2006"
A2427,johann sebastian bach,"July 14,2006"
A1618,franz schubert,"July 28,2006"
A5418,wolfgang amadeus mozart,"July 28,2006"
A2427,johann sebastian bach,"August 4,2006"
A1326,edward elgar,"September 1,2006"
A5418,wolfgang amadeus mozart,"September 1,2006"
A1326,edward elgar,"October 27,2006"
A1815,giuseppe verdi,"November 3,2006"
A3932,pyotr ilyich tchaikovsky,"November 17,2006"
A1790,giacomo puccini,"December 8,2006"
A1815,giuseppe verdi,"December 8,2006"
A3004,ludwig van beethoven,"December 8,2006"
A3932,pyotr ilyich tchaikovsky,"December 8,2006"
A5418,wolfgang amadeus mozart,"December 8,2006"
A2427,johann sebastian bach,"December 15,2006"
A1790,giacomo puccini,"January 19,2007"
A2427,johann sebastian bach,"January 19,2007"
A5418,wolfgang amadeus mozart,"January 19,2007"
A3932,pyotr ilyich tchaikovsky,"January 26,2007"
A1326,edward elgar,"March 2,2007"
A3932,pyotr ilyich tchaikovsky,"March 2,2007"
A1790,giacomo puccini,"March 9,2007"
A3004,ludwig van beethoven,"March 9,2007"
A1618,franz schubert,"March 30,2007"
A2427,johann sebastian bach,"March 30,2007"
A3004,ludwig van beethoven,"March 30,2007"
A5418,wolfgang amadeus mozart,"March 30,2007"
A1326,edward elgar,"April 6,2007"
A3004,ludwig van beethoven,"April 6,2007"
A1790,giacomo puccini,"May 18,2007"
A3004,ludwig van beethoven,"May 18,2007"
A1815,giuseppe verdi,"June 8,2007"
A2427,johann sebastian bach,"July 13,2007"
A3004,ludwig van beethoven,"July 13,2007"
A2427,johann sebastian bach,"July 20,2007"
A2427,johann sebastian bach,"July 27,2007"
A5418,wolfgang amadeus mozart,"August 3,2007"
A3004,ludwig van beethoven,"August 10,2007"
A1618,franz schubert,"August 19,2007"
A2427,johann sebastian bach,"August 19,2007"
A3004,ludwig van beethoven,"August 19,2007"
A3932,pyotr ilyich tchaikovsky,"August 19,2007"
A5418,wolfgang amadeus mozart,"August 19,2007"
A1618,franz schubert,"October 19,2007"
A3004,ludwig van beethoven,"October 19,2007"
A5418,wolfgang amadeus mozart,"October 19,2007"
A3004,ludwig van beethoven,"November 2,2007"
A1618,franz schubert,"November 23,2007"
A2427,johann sebastian bach,"November 23,2007"
A3004,ludwig van beethoven,"November 23,2007"
A5418,wolfgang amadeus mozart,"November 23,2007"
A1618,franz schubert,"December 7,2007"
A2427,johann sebastian bach,"December 7,2007"
A3004,ludwig van beethoven,"December 7,2007"
A2427,johann sebastian bach,"December 14,2007"
